region,stage,phase,match_id,match_date,round_num,map_name,map_type,team,Damage Dealt,Damage Mitigated/Eliminations,Environmental Kills/10m,Damage as percent of total output,Time Played,Solo Kills/Deaths Ratio,Healing Done/Eliminations,Environmental Kills,Damage Mitigated/Deaths,Damage Mitigated as percent of total output,Healing Done as percent of total output,Objective Time,Damage Dealt/(Eliminations + Assists),Damage Mitigated/(Eliminations + Assists),Damage Dealt/Eliminations,Damage Dealt/10m,Final Blows/(Eliminations + Assists),Multi Kills/10m,K/D Ratio,Solo Kills/Damage Dealt Ratio,Solo Kills/10m,Damage Mitigated,Final Blows/Eliminations,Deaths/10m,Solo Kills/(Eliminations + Assists) Ratio,Eliminations/10m,Solo Kills/Eliminations Ratio,Healing Done/Deaths,Objective Time/10m,Solo Kills,Assists/10m,Assists,Healing Done,Multi Kills,Deaths,Healing Done/(Eliminations + Assists),Final Blows,(Eliminations + Assists)/Deaths,Damage Mitigated/10m,Eliminations,Solo Kills/Final Blows Ratio,Final Blows/10m,Healing Done/10m,Role,hero_bans,Result
NA,S2,Playoffs,NA_S2_PO_LBQF_M2,2025-06-22T22:16:01,3,Runasapi,Push,Extinction,35416,335.33,0.0,335,3345.0,0.0,957.56,0.0,1284.43,40,125,664.0,1394.6299999999999,196.35000000000002,1889.99,31763.22,1.38,0.0,15.05,0,0.0,6716,1.69,27.8,0.0,81.62,0.0,2909.0,595.52,0.0,42.16,47,16766,0.0,31,491.89,31.0,23.35,6023.32,91,0.0,27.8,15036.77,DamageDamageTankSupportSupport,Symmetra,1
NA,S2,Playoffs,NA_S2_PO_LBQF_M2,2025-06-22T22:16:01,3,Runasapi,Push,NTMR,35259,1524.78,0.0,299,3345.0,0.8200000000000001,1149.1299999999999,0.0,2613.13,89,110,358.0,1711.54,1224.67,2137.77,31622.44,1.46,0.0,15.24,0,3.59,18972,1.8199999999999998,27.79,0.18,76.23,0.21000000000000002,2725.12,321.08,4.0,30.49,34,16212,0.0,31,554.22,31.0,21.490000000000002,17015.25,85,0.65,27.79,14539.91,DamageDamageTankSupportSupport,Orisa,0
NA,S2,Playoffs,NA_S2_PO_LBQF_M2,2025-06-22T22:16:01,4,Hollywood,Hybrid,Extinction,54767,1879.94,0.0,269,4320.0,0.16,3258.79,0.0,2162.25,107,122,241.0,2578.02,1173.72,3595.44,38032.64,1.43,2.08,5.71,0,1.38,28519,1.8699999999999999,44.44,0.11000000000000001,50.699999999999996,0.13,2426.62,167.37,2.0,30.55,44,30780,3.0,64,1179.04,30.0,9.1,19804.87,73,0.28,20.83,21375.0,DamageDamageTankSupportSupport,Lucio,0
NA,S2,Playoffs,NA_S2_PO_LBQF_M2,2025-06-22T22:16:01,4,Hollywood,Hybrid,NTMR,61617,721.46,0.0,282,4320.0,0.7,1461.07,0.0,5799.79,92,125,543.0,1368.43,452.29,1815.63,42789.57,1.4200000000000002,2.08,30.77,0,2.08,26912,1.84,20.84,0.06,113.89,0.07,4955.35,377.08,3.0,64.58,93,34714,3.0,30,613.37,64.0,46.17,18688.9,164,0.15,44.44,24106.949999999997,DamageDamageTankSupportSupport,Tracer,1
NA,S2,Playoffs,NA_S2_PO_LBQF_M2,2025-06-22T22:16:01,5,New Junk City,Flash,Extinction,46234,357.79,0.0,331,3890.0,0.30000000000000004,894.6700000000001,0.0,1064.3400000000001,44,125,497.0,1326.93,212.72,1762.46,35656.04,1.34,0.0,12.030000000000001,0,2.31,10849,1.77,43.18,0.09000000000000001,101.03,0.1,2182.88,383.28999999999996,3.0,51.67,67,23472,0.0,56,475.67,45.0,18.3,8366.84,131,0.33,34.7,18101.8,DamageDamageTankSupportSupport,Orisa,0
NA,S2,Playoffs,NA_S2_PO_LBQF_M2,2025-06-22T22:16:01,5,New Junk City,Flash,NTMR,51595,483.63,0.0,317,3890.0,0.8,1072.0900000000001,0.0,1265.18,60,123,527.0,1279.46,302.46,1885.3899999999999,39790.479999999996,1.43,3.08,15.59,0,5.390000000000001,12236,1.92,34.7,0.18,106.42,0.23,2437.24,406.42,7.0,53.21,69,21661,4.0,45,486.79,56.0,23.33,9436.5,138,0.56,43.19,16705.15,DamageDamageTankSupportSupport,Sombra,1
NA,S2,Playoffs,NA_S2_PO_LBSF_M1,2025-06-28T21:13:10,1,Busan,Control,NTMR,47547,791.9100000000001,0.0,315,3725.0,0.09,1178.5,0.0,3156.98,75,110,174.0,1607.1,617.24,2127.87,38292.89,1.31,0.81,18.84,0,0.81,18134,1.59,25.77,0.04,89.39,0.04,4582.45,140.13,1.0,40.27,50,21129,1.0,32,513.97,37.0,29.39,14604.57,111,0.08,29.8,17016.64,DamageDamageTankSupportSupport,Sojourn,1
NA,S2,Playoffs,NA_S2_PO_LBSF_M1,2025-06-28T21:13:10,1,Busan,Control,SpaceStation,40472,789.56,0.0,301,3725.0,0.38,1947.52,0.0,1714.29,65,133,171.0,1699.1,531.93,2279.82,32594.91,1.38,0.0,12.31,0,2.42,14121,1.67,31.42,0.14,70.07,0.15,3567.0,137.72,3.0,29.0,36,24763,0.0,39,918.51,32.0,17.35,11372.61,87,0.36,25.79,19943.35,DamageDamageTankSupportSupport,Hazard,0
NA,S2,Playoffs,NA_S2_PO_LBSF_M1,2025-06-28T21:13:10,2,Hollywood,Hybrid,NTMR,32299,589.64,0.0,315,2850.0,0.67,1094.83,0.0,4856.53,60,124,244.0,1338.76,375.64,1800.69,33998.95,1.5,0.0,30.96,0,2.11,10408,1.7999999999999998,18.96,0.11,93.69,0.11,7773.83,256.84,2.0,46.31,44,18969,0.0,18,535.2,33.0,47.629999999999995,10955.779999999999,89,0.25,34.74,19967.37,DamageDamageTankSupportSupport,Winston,1
NA,S2,Playoffs,NA_S2_PO_LBSF_M1,2025-06-28T21:13:10,2,Hollywood,Hybrid,SpaceStation,29978,967.6,0.0,320,2850.0,0.12,2321.5,0.0,1391.86,58,122,372.0,2128.5,631.11,3103.88,31555.789999999997,1.33,0.0,7.32,0,1.05,9542,1.76,34.74,0.08,51.58,0.08,2943.6,391.58,1.0,25.26,24,15507,0.0,33,894.38,18.0,11.6,10044.21,49,0.14,18.96,16323.16,DamageDamageTankSupportSupport,Freja,0
NA,S2,Playoffs,NA_S2_PO_LBSF_M1,2025-06-28T21:13:10,3,Colosseo,Push,NTMR,36576,1005.77,0.0,287,3085.0,0.39,983.26,0.0,3485.5,93,120,526.0,1408.14,791.7900000000001,1792.33,35568.240000000005,1.35,0.97,16.0,0,1.94,21543,1.8,32.09,0.07,96.27,0.1,3467.48,511.51,2.0,38.89,40,16697,1.0,33,496.5,36.0,23.490000000000002,20949.44,99,0.22999999999999998,35.01,16236.960000000001,DamageDamageTankSupportSupport,Tracer,1
NA,S2,Playoffs,NA_S2_PO_LBSF_M1,2025-06-28T21:13:10,3,Colosseo,Push,SpaceStation,34092,1244.17,0.0,273,3085.0,0.0,1434.14,0.0,2727.83,89,138,392.0,1463.42,911.71,1983.73,33152.68,1.43,1.94,12.19,0,0.0,18941,1.68,35.01,0.0,83.63,0.0,2559.35,381.2,0.0,47.650000000000006,49,18848,2.0,36,536.01,33.0,18.82,18419.12,86,0.0,32.09,18328.69,DamageDamageTankSupportSupport,Baptiste,0
NA,S2,Playoffs,NA_S2_PO_UBF_M1,2025-06-28T22:53:48,1,Oasis,Control,Geekay Esports,29531,635.3,0.0,315,2390.0,0.0,2066.0,0.0,1022.0899999999999,47,138,187.0,2896.29,367.03999999999996,3933.08,37068.2,1.32,0.0,8.69,0,0.0,5904,1.74,37.660000000000004,0.0,56.480000000000004,0.0,3207.0,234.71,0.0,28.869999999999997,23,17972,0.0,30,1259.38,15.0,12.81,7410.88,45,0.0,18.83,22559.0,DamageDamageTankSupportSupport,Sojourn,0
NA,S2,Playoffs,NA_S2_PO_UBF_M1,2025-06-28T22:53:48,1,Oasis,Control,Team Liquid,33728,415.83,0.0,319,2390.0,0.8300000000000001,1027.51,0.0,1978.0,57,125,235.0,1255.75,275.99,1663.82,42336.4,1.1099999999999999,2.52,37.0,0,2.52,7657,1.51,18.83,0.07,124.26,0.1,6688.25,294.97999999999996,2.0,52.72,42,16634,2.0,15,514.81,30.0,52.75,9611.29,99,0.37,37.660000000000004,20879.489999999998,DamageDamageTankSupportSupport,Moira,1
NA,S2,Playoffs,NA_S2_PO_UBF_M1,2025-06-28T22:53:48,2,Circuit Royal,Escort,Geekay Esports,32896,1372.97,0.99,287,3020.0,0.09,2877.64,1.0,777.29,65,147,441.0,3079.35,729.58,4361.12,32678.140000000003,1.13,0.0,3.81,0,0.99,8982,1.28,52.66,0.1,38.739999999999995,0.11,2596.87,438.07,1.0,20.86,21,23193,0.0,53,1660.3400000000001,11.0,5.84,8922.51,39,0.33,10.93,23039.4,DamageDamageTankSupportSupport,Tracer,0
NA,S2,Playoffs,NA_S2_PO_UBF_M1,2025-06-28T22:53:48,2,Circuit Royal,Escort,Team Liquid,46997,284.2,0.0,301,3020.0,0.8300000000000001,724.76,0.0,4862.5,65,134,355.0,989.26,209.01000000000002,1283.08,46685.75,1.08,7.96,79.0,0,1.98,10822,1.4300000000000002,11.93,0.04,179.8,0.05,9271.0,352.64,2.0,83.44,84,23581,8.0,12,373.78000000000003,53.0,113.83,10750.32,181,0.16,52.65,23424.83,DamageDamageTankSupportSupport,Lifeweaver,1
NA,S2,Playoffs,NA_S2_PO_UBF_M1,2025-06-28T22:53:48,3,King's Row,Hybrid,Geekay Esports,59212,1095.02,0.0,303,5160.0,0.11,2279.1499999999996,0.0,5280.0,64,133,595.0,2063.91,819.6600000000001,2770.86,34425.59,1.49,0.0,13.67,0,0.58,26970,1.94,23.840000000000003,0.05,58.730000000000004,0.05,4573.6,345.93,1.0,26.75,46,31728,0.0,41,974.6100000000001,39.0,20.27,15680.230000000001,101,0.07,22.68,18446.5,DamageDamageTankSupportSupport,Kiriko,1
NA,S2,Playoffs,NA_S2_PO_UBF_M1,2025-06-28T22:53:48,3,King's Row,Hybrid,Team Liquid,60788,788.94,0.0,325,5160.0,1.05,1996.2400000000002,0.0,1420.97,47,128,551.0,2335.9700000000003,525.02,3246.44,35341.86,1.49,0.0,12.530000000000001,0,4.64,12484,2.09,22.67,0.3,55.82,0.41000000000000003,5213.5,320.35,8.0,23.26,40,33865,0.0,39,1104.42,41.0,18.02,7258.15,96,1.1,23.84,19688.95,DamageDamageTankSupportSupport,Hazard,0
NA,S2,Playoffs,NA_S2_PO_UBF_M1,2025-06-28T22:53:48,4,Runasapi,Push,Geekay Esports,30131,759.48,0.0,305,3130.0,0.2,1880.42,0.0,2373.31,66,129,244.0,2137.26,572.13,2628.35,28879.56,1.54,0.0,9.97,0,0.96,10248,2.02,29.71,0.1,54.63,0.1,2541.71,233.86,1.0,23.97,25,16186,0.0,31,854.17,24.0,14.07,9822.37,57,0.33,23.009999999999998,15513.740000000002,DamageDamageTankSupportSupport,Cassidy,0
NA,S2,Playoffs,NA_S2_PO_UBF_M1,2025-06-28T22:53:48,4,Runasapi,Push,Team Liquid,31681,640.59,0.0,315,3130.0,0.8700000000000001,1062.06,0.0,2591.95,63,122,610.0,1502.77,489.75,1892.04,30365.18,1.4,0.0,18.86,0,2.88,10700,1.8800000000000001,23.0,0.14,78.59,0.16999999999999998,3019.6,584.6600000000001,3.0,37.39,39,15098,0.0,24,464.51,31.0,26.81,10255.59,82,0.5,29.700000000000003,14470.920000000002,DamageDamageTankSupportSupport,Ramattra,1
NA,S2,Playoffs,NA_S2_PO_UBSF_M1,2025-06-21T20:18:04,1,Oasis,Control,Geekay Esports,35037,674.75,2.26,303,2650.0,0.95,1064.85,2.0,2694.75,81,115,119.0,1623.8899999999999,517.2,2137.17,39664.53,1.31,0.0,20.78,0,4.52,9867,1.7,22.650000000000002,0.18,91.7,0.24,3673.67,134.71,4.0,33.96,30,14531,0.0,20,597.72,29.0,28.78,11170.19,81,0.6,32.83,16450.19,DamageDamageTankSupportSupport,Kiriko,1
NA,S2,Playoffs,NA_S2_PO_UBSF_M1,2025-06-21T20:18:04,1,Oasis,Control,SpaceStation,26242,847.62,0.0,303,2650.0,0.12,1429.98,0.0,2422.93,73,124,85.0,1832.93,609.11,2345.74,29707.920000000002,1.4,0.0,9.91,0,1.13,8500,1.73,35.09,0.08,63.4,0.08,2193.5,96.22999999999999,1.0,24.91,22,13823,0.0,31,744.26,20.0,13.81,9622.64,56,0.17,22.64,15648.68,DamageDamageTankSupportSupport,Cassidy,0
NA,S2,Playoffs,NA_S2_PO_UBSF_M1,2025-06-21T20:18:04,2,Dorado,Escort,Geekay Esports,51807,618.34,0.0,299,4620.0,0.61,3193.17,0.0,1883.21,63,139,459.0,1693.65,376.16999999999996,2500.6,33640.91,1.29,0.65,15.21,0,2.6,11607,1.54,22.08,0.13,68.19,0.25,4962.35,298.05,4.0,30.520000000000003,47,28771,1.0,34,960.17,41.0,23.21,7537.02,105,1.3,26.63,18682.46,DamageDamageTankSupportSupport,Ana,1
NA,S2,Playoffs,NA_S2_PO_UBSF_M1,2025-06-21T20:18:04,2,Dorado,Escort,SpaceStation,47993,1149.1,0.65,306,4620.0,0.09,1596.06,1.0,3245.27,70,124,424.0,2130.2200000000003,876.3399999999999,2696.33,31164.29,1.46,0.0,11.28,0,0.65,23152,1.8599999999999999,27.27,0.07,58.45,0.07,3584.99,275.31,1.0,27.28,42,26740,0.0,42,764.07,33.0,16.71,15033.77,90,0.12,21.42,17363.64,DamageDamageTankSupportSupport,Dva,0
NA,S2,Playoffs,NA_S2_PO_UBSF_M1,2025-06-21T20:18:04,3,New Junk City,Flash,Geekay Esports,44020,1612.29,0.0,276,3905.0,0.09,2209.59,0.0,2218.04,108,115,123.0,2115.83,875.56,2829.39,33818.18,1.5,0.0,7.3100000000000005,0,0.77,21595,2.0,39.17,0.05,57.61,0.05,2330.3199999999997,94.49000000000001,1.0,30.729999999999997,40,23627,0.0,51,924.69,31.0,11.32,16590.28,75,0.08,23.82,18151.34,DamageDamageTankSupportSupport,Lucio,0
NA,S2,Playoffs,NA_S2_PO_UBSF_M1,2025-06-21T20:18:04,3,New Junk City,Flash,SpaceStation,48988,884.9300000000001,0.0,278,3905.0,0.34,1120.78,0.0,5291.09,102,120,104.0,1252.67,611.13,1637.97,37634.83,1.29,5.38,24.0,0,1.54,27208,1.6600000000000001,23.82,0.05,110.62,0.07,4529.77,79.89999999999999,2.0,61.46,80,27128,7.0,31,477.22,50.0,38.0,20902.440000000002,144,0.18,38.42,20840.97,DamageDamageTankSupportSupport,Symmetra,1
NA,S2,Playoffs,NA_S2_PO_UBSF_M1,2025-06-21T20:18:04,4,Colosseo,Push,Geekay Esports,36402,1307.34,0.0,277,3155.0,0.0,1814.19,0.0,3528.13,104,119,284.0,2293.67,1064.36,2942.8,34613.64,1.73,0.0,9.93,0,0.0,18820,2.24,31.39,0.0,58.0,0.0,2766.33,270.05,0.0,28.520000000000003,30,16538,0.0,33,735.73,27.0,14.969999999999999,17895.4,61,0.0,25.67,15725.52,DamageDamageTankSupportSupport,Moira,1
NA,S2,Playoffs,NA_S2_PO_UBSF_M1,2025-06-21T20:18:04,4,Colosseo,Push,SpaceStation,34946,812.77,0.0,314,3155.0,0.37,1596.96,0.0,4961.5,69,117,642.0,1517.44,694.01,2073.45,33229.159999999996,1.45,0.0,17.85,0,1.9,15707,1.9100000000000001,25.67,0.08,82.73,0.12000000000000001,3402.3599999999997,610.47,2.0,32.32,34,16942,0.0,27,636.5500000000001,33.0,24.41,14935.34,87,0.64,31.38,16109.66,DamageDamageTankSupportSupport,Hazard,0
NA,S2,Playoffs,NA_S2_PO_UBSF_M2,2025-06-21T22:02:53,1,Oasis,Control,NTMR,37349,2316.02,0.0,296,3390.0,0.62,2933.83,0.0,2338.02,95,109,353.0,2623.15,1274.31,3495.08,33052.21,1.46,0.0,6.71,0,4.42,19266,1.74,35.39,0.36,46.89,0.4,2987.85,312.38,5.0,18.57,21,22604,0.0,40,1384.81,20.0,9.3,17049.56,53,0.8300000000000001,17.69,20003.54,DamageDamageTankSupportSupport,Kiriko,0
NA,S2,Playoffs,NA_S2_PO_UBSF_M2,2025-06-21T22:02:53,1,Oasis,Control,Team Liquid,43943,980.96,0.0,285,3390.0,0.17,1288.45,0.0,8028.12,97,119,441.0,1297.86,599.5699999999999,1694.1399999999999,38887.61,1.25,0.88,28.689999999999998,0,0.88,26172,1.52,20.34,0.05,107.08,0.05,5147.6,390.27,1.0,61.93,70,23666,1.0,23,511.94999999999993,38.0,45.64,23161.07,121,0.09,33.620000000000005,20943.36,DamageDamageTankSupportSupport,Freja,1
NA,S2,Playoffs,NA_S2_PO_UBSF_M2,2025-06-21T22:02:53,2,Circuit Royal,Escort,NTMR,53862,769.94,0.0,281,4845.0,1.12,2068.26,0.0,3743.98,72,146,539.0,1306.16,449.88,1747.2,33351.08,1.3,0.0,22.36,0,4.34,21291,1.6199999999999999,21.67,0.19999999999999998,89.77,0.19999999999999998,4990.9,333.74,7.0,45.2,73,42490,0.0,35,890.91,52.0,32.22,13183.279999999999,145,0.42,32.2,26309.6,DamageDamageTankSupportSupport,Baptiste,1
NA,S2,Playoffs,NA_S2_PO_UBSF_M2,2025-06-21T22:02:53,2,Circuit Royal,Escort,Team Liquid,63716,1720.0800000000002,0.0,277,4845.0,0.41,2326.91,0.0,2949.99,99,125,675.0,2784.01,1123.56,3732.62,39452.630000000005,1.53,2.48,8.1,0,2.48,28515,1.91,32.81,0.18000000000000002,50.16,0.21000000000000002,2700.6600000000003,417.96000000000004,4.0,25.4,41,26861,4.0,53,945.28,35.0,12.129999999999999,17656.35,81,0.45,21.67,16632.2,DamageDamageTankSupportSupport,Ramattra,0
NA,S2,Playoffs,NA_S2_PO_UBSF_M2,2025-06-21T22:02:53,3,Hollywood,Hybrid,NTMR,55074,1422.24,0.0,281,4770.0,0.31,2148.0,0.0,2603.1800000000003,97,123,379.0,2171.16,789.89,2827.7,34637.74,1.56,0.0,9.04,0,2.52,24492,2.0,33.34,0.19,59.13,0.19,3750.2,238.35999999999999,4.0,33.96,54,35004,0.0,53,905.1700000000001,39.0,14.72,15403.769999999999,94,0.35,24.53,22015.1,DamageDamageTankSupportSupport,Winston,0
NA,S2,Playoffs,NA_S2_PO_UBSF_M2,2025-06-21T22:02:53,3,Hollywood,Hybrid,Team Liquid,62301,887.06,0.0,313,4770.0,0.73,1217.65,0.0,3436.35,76,110,662.0,1645.01,608.91,2214.4700000000003,39183.03,1.4,0.0,18.77,0,3.15,25179,1.91,24.52,0.14,87.42,0.17,3890.3,416.35,5.0,37.11,59,29720,0.0,39,630.1500000000001,53.0,26.22,15835.84,139,0.42000000000000004,33.34,18691.82,DamageDamageTankSupportSupport,Lucio,1
NA,S2,Playoffs,NA_S2_PO_UBSF_M2,2025-06-21T22:02:53,4,New Junk City,Flash,NTMR,19854,4059.92,0.0,322,1960.0,0.0,1861.67,0.0,1508.0,85,93,43.0,12745.67,3879.0,13150.17,30388.77,1.17,0.0,1.81,0,0.0,9048,1.42,47.43,0.0,16.83,0.0,1022.0,65.81,0.0,4.59,3,6132,0.0,31,1359.75,4.0,2.31,13848.98,11,0.0,6.12,9385.710000000001,DamageDamageTankSupportSupport,Orisa,0
NA,S2,Playoffs,NA_S2_PO_UBSF_M2,2025-06-21T22:02:53,4,New Junk City,Flash,Team Liquid,19421,664.1700000000001,0.0,280,1960.0,0.0,995.09,0.0,6849.0,89,131,54.0,903.77,410.64,1168.49,29726.03,1.47,3.06,70.0,0,0.0,10023,1.9100000000000001,6.12,0.0,120.92,0.0,13035.0,82.65,0.0,61.22,40,13185,2.0,4,462.5,31.0,108.0,15341.330000000002,79,0.0,47.45,20181.12,DamageDamageTankSupportSupport,Kiriko,1
NA,S2,Round Robin,NA_S2_RR_W1_D1_M1,2025-05-10T22:04:57,1,Circuit Royal,Escort,SpaceStation,36279,1641.94,0.0,287,3055.0,0.43,1655.21,0.0,2038.6999999999998,88,124,278.0,2031.3,1257.2200000000003,2599.15,35625.85,1.3699999999999999,0.0,8.7,0,2.95,19662,1.48,40.260000000000005,0.17,66.78,0.17,1907.2,272.99,3.0,29.46,30,16569,0.0,41,728.0,24.0,12.2,19308.02,68,0.27,23.57,16270.71,DamageDamageTankSupportSupport,Juno,0
NA,S2,Round Robin,NA_S2_RR_W1_D1_M1,2025-05-10T22:04:57,1,Circuit Royal,Escort,Team Liquid,36412,795.89,0.0,266,3055.0,0.42000000000000004,1100.82,0.0,4739.5,106,126,335.0,1170.88,569.91,1521.26,35756.47,1.39,0.98,25.42,0,1.96,19932,1.6700000000000002,23.57,0.07,113.91,0.08,5676.33,328.98,2.0,57.94,59,20343,1.0,24,471.80999999999995,41.0,40.29,19573.16,116,0.22000000000000003,40.25,19976.760000000002,DamageDamageTankSupportSupport,Orisa,1
NA,S2,Round Robin,NA_S2_RR_W1_D1_M1,2025-05-10T22:04:57,2,Hollywood,Hybrid,SpaceStation,42462,1155.8200000000002,0.0,304,3615.0,0.19,2334.69,0.0,2992.3,76,120,276.0,2282.86,852.56,3052.04,35238.17,1.43,0.0,11.14,0,1.66,18671,1.88,29.880000000000003,0.12000000000000001,56.44,0.16,3515.27,229.05,2.0,29.050000000000004,35,20188,0.0,36,784.3199999999999,26.0,16.98,15494.609999999999,68,0.34,21.58,16753.53,DamageDamageTankSupportSupport,Orisa,0
NA,S2,Round Robin,NA_S2_RR_W1_D1_M1,2025-05-10T22:04:57,2,Hollywood,Hybrid,Team Liquid,41076,297.93,0.0,309,3615.0,1.0,1993.68,0.0,985.83,30,161,447.0,1612.79,180.82999999999998,2209.5899999999997,34087.96,1.38,0.0,20.88,0,2.49,5261,1.81,21.580000000000002,0.12,76.36,0.12,5385.67,370.95,3.0,41.5,50,25370,0.0,26,798.9,36.0,31.29,4365.98,92,0.23,29.88,21053.94,DamageDamageTankSupportSupport,Ana,1
NA,S2,Round Robin,NA_S2_RR_W1_D1_M1,2025-05-10T22:04:57,3,Suravasa,Flash,SpaceStation,32688,2032.7599999999998,0.0,292,2895.0,0.0,2154.18,0.0,2497.81,98,109,181.0,2734.51,1391.22,3455.4,33873.58,1.44,0.0,7.52,0,0.0,15656,1.52,33.15,0.0,47.67,0.0,2118.81,187.56,0.0,21.759999999999998,21,14742,0.0,32,890.1600000000001,17.0,10.55,16223.83,46,0.0,17.61,15276.68,DamageDamageTankSupportSupport,Hazard,0
NA,S2,Round Robin,NA_S2_RR_W1_D1_M1,2025-05-10T22:04:57,3,Suravasa,Flash,Team Liquid,32107,336.05,0.0,309,2895.0,1.9,1512.69,0.0,2000.33,41,152,235.0,1249.89,201.85,1714.31,33271.51,1.24,0.0,31.0,0,5.18,6529,1.62,17.61,0.21000000000000002,93.27,0.32,7934.2,243.53000000000003,5.0,47.67,46,20627,0.0,17,666.77,30.0,47.5,6765.81,90,0.9900000000000001,31.089999999999996,21375.13,DamageDamageTankSupportSupport,Sojourn,1
NA,S2,Round Robin,NA_S2_RR_W1_D1_M2,2025-05-10T23:22:48,1,Busan,Control,NTMR,35644,520.79,0.94,299,3175.0,0.2,1146.4499999999998,1.0,2776.34,74,127,211.0,1131.32,400.32,1511.1399999999999,33679.37,1.27,1.88,27.07,0,0.94,12783,1.46,20.77,0.04,109.62,0.04,6878.66,199.38000000000002,1.0,53.85,57,20636,2.0,22,466.15999999999997,37.0,45.27,12078.43,116,0.07,34.96,19498.58,DamageDamageTankSupportSupport,Juno,1
NA,S2,Round Robin,NA_S2_RR_W1_D1_M2,2025-05-10T23:22:48,1,Busan,Control,Sakura,35525,972.26,0.0,277,3175.0,0.17,2163.67,0.0,1568.5,88,136,196.0,2629.25,867.86,3200.8,33566.94,1.6600000000000001,0.0,7.279999999999999,0,0.94,12827,2.02,35.91,0.04,51.019999999999996,0.12,3046.56,185.18,1.0,26.45,28,18433,0.0,38,832.9000000000001,22.0,11.87,12119.989999999998,54,0.5,20.78,17417.010000000002,DamageDamageTankSupportSupport,Wrecking Ball,0
NA,S2,Round Robin,NA_S2_RR_W1_D1_M2,2025-05-10T23:22:48,2,King's Row,Hybrid,NTMR,55896,1338.01,0.0,281,4640.0,0.5700000000000001,2133.21,0.0,3233.4700000000003,90,130,672.0,1556.3300000000002,716.1500000000001,2119.74,36139.659999999996,1.39,0.0,16.79,0,2.59,28214,1.78,25.87,0.12,81.48,0.12,4075.8199999999997,434.47,4.0,40.739999999999995,63,33326,0.0,40,797.87,49.0,24.09,18241.81,126,0.26,31.68,21546.989999999998,DamageDamageTankSupportSupport,Genji,1
NA,S2,Round Robin,NA_S2_RR_W1_D1_M2,2025-05-10T23:22:48,2,King's Row,Hybrid,Sakura,54796,972.4399999999999,0.0,276,4640.0,0.11,1895.46,0.0,2936.24,86,138,792.0,1929.18,620.77,2674.59,35428.45,1.33,0.0,10.76,0,0.65,24689,1.85,31.68,0.04,64.65,0.04,3022.4300000000003,512.0699999999999,1.0,38.15,59,28746,0.0,49,835.25,39.0,17.02,15962.710000000001,100,0.07,25.220000000000002,18585.77,DamageDamageTankSupportSupport,Ana,0
NA,S2,Round Robin,NA_S2_RR_W1_D1_M2,2025-05-10T23:22:48,3,Circuit Royal,Escort,NTMR,63020,463.92,0.0,299,4275.0,0.55,1679.63,0.0,3200.29,55,145,643.0,1405.21,306.34000000000003,1902.43,44224.57,1.28,2.0999999999999996,22.61,0,2.8099999999999996,17134,1.65,25.26,0.11,108.77000000000001,0.14,5169.84,451.23,4.0,61.05,87,34155,3.0,36,638.2,55.0,36.1,12023.86,155,0.56,38.599999999999994,23968.42,DamageDamageTankSupportSupport,Baptiste,1
NA,S2,Round Robin,NA_S2_RR_W1_D1_M2,2025-05-10T23:22:48,3,Circuit Royal,Escort,Sakura,53310,1397.9,0.0,252,4275.0,0.35,2242.49,0.0,2525.76,101,146,868.0,2045.9099999999999,902.98,2723.68,37410.53,1.36,0.0,8.39,0,2.8,28264,1.74,40.0,0.13,67.36,0.18,3352.0599999999995,609.12,4.0,36.5,52,36965,0.0,57,1077.19,36.0,13.09,19834.38,96,0.38,25.259999999999998,25940.350000000002,DamageDamageTankSupportSupport,Ramattra,0
NA,S2,Round Robin,NA_S2_RR_W1_D1_M3,2025-05-11T00:37:09,1,Ilios,Control,DhillDucks,20955,763.1700000000001,0.0,333,2120.0,0.12,1259.23,0.0,731.46,58,108,60.0,2588.02,589.51,3047.11,29653.300000000003,1.9,0.0,4.28,0,1.42,5179,2.3200000000000003,56.61,0.09,48.13,0.14,969.88,84.91,1.0,11.32,8,7759,0.0,40,842.45,15.0,5.33,7328.78,34,0.33,21.240000000000002,10979.71,DamageDamageTankSupportSupport,Ana,0
NA,S2,Round Robin,NA_S2_RR_W1_D1_M3,2025-05-11T00:37:09,1,Ilios,Control,Extinction,24144,195.29,0.0,354,2120.0,1.75,379.68,0.0,1780.0,54,92,77.0,766.04,138.22,1101.18,34166.05,1.3,1.42,41.83,0,5.67,3893,1.92,21.23,0.13,154.24,0.15,1814.25,108.97,4.0,66.52,47,6075,1.0,15,194.66,40.0,56.75,5508.96,109,0.47000000000000003,56.6,8596.69,DamageDamageTankSupportSupport,Freja,1
NA,S2,Round Robin,NA_S2_RR_W1_D1_M3,2025-05-11T00:37:09,2,King's Row,Hybrid,DhillDucks,44221,714.4,0.0,308,4365.0,0.16,1196.83,0.0,1322.22,82,110,359.0,1605.11,523.6899999999999,2070.69,30392.44,1.44,0.0,8.53,0,1.38,15227,1.82,42.599999999999994,0.08,71.48,0.08,1479.0099999999998,246.74,2.0,29.560000000000002,43,19198,0.0,62,543.31,39.0,11.9,10465.29,104,0.2,26.81,13194.51,DamageDamageTankSupportSupport,Winston,0
